StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ignored,excluded,belonged,mc_percent_ball,aas_happy,aas_anxious,aas_pleased,aas_angry,aas_frustrated,aas_depressed,aas_joyful,aas_unhappy,aas_enjoyment,aas_peaceful,aas_bored,aas_relaxed,1_static_add,1_static_continue,2_static_add,2_static_continue,3_static_add,3_static_continue,4_static_add,4_static_continue,5_static_add,5_static_continue,1_add,1_continue,2_add,2_continue,3_add,3_continue,4_add,4_continue,5_add,5_continue,6_add,6_continue,7_add,7_continue,8_add,8_continue,9_add,9_continue,10_add,10_continue,n_tasks,SC2,start_value,current_total,base_pay,total_pay,code,bonus_1,bonus_2,total_bonus,dummy_var,total_correct,workerId,hitId,assignmentId,condition,play_for,condition_int,ignored_mstrength,excluded_mstrength,belonged_mstrength,missed_tasks,prop_tasks
7/18/18 11:14,7/18/18 11:20,IP Address,146.186.82.66,100,356,TRUE,7/18/18 11:20,R_3JlMn4NCiXwmuFi,NA,NA,NA,NA,39.917099,-76.7256012,anonymous,EN,5,5,1,3,4,2,4,2,3,1,3,2,3,3,4,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,37,Yes,NA,NA,NA,NA,35,Yes,52,No,NA,NA,NA,NA,46,Yes,9,3,5,52,1,1.14,B14,0.12,0.02,0.14,TRUE,9,A2GPPUNLCCQX83,3MDWE879UHJ6LUS7PK3OPES4S2V9B7,374TNBHA8CDBCL0X6GXW74BI9M0QYX,Excluded,Self,1,1,1,5,6,0.6
7/18/18 11:13,7/18/18 11:20,IP Address,47.203.73.127,100,452,TRUE,7/18/18 11:20,R_QhQzvWDaU78AuL7,NA,NA,NA,NA,28.02879333,-82.76889801,anonymous,EN,4,4,1,10,1,4,1,4,4,1,1,3,1,1,2,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,66,Yes,60,Yes,59,Yes,49,Yes,39,Yes,35,Yes,66,Yes,46,Yes,57,Yes,75,Yes,15,5,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,A20PIEBHXCNSRP,3ZRKL6Z1E8KKHQWHECVT7KOR03CGS6,3XUHV3NRVLG0X4RACO55NTLONU15H1,Included,Self,0,4,4,1,0,1
7/18/18 11:14,7/18/18 11:21,IP Address,206.80.128.14,100,370,TRUE,7/18/18 11:21,R_3r1aTshjIgEaHZW,NA,NA,NA,NA,41.84829712,-87.65170288,anonymous,EN,5,5,1,5,2,1,2,4,4,3,1,4,1,3,7,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,51,Yes,73,Yes,75,Yes,61,Yes,34,Yes,72,Yes,67,Yes,58,Yes,51,Yes,43,Yes,15,3,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,14,A26X054UJOBN6K,3HO4MYYR125YZAZFR4H7AUTQRMU6UA,3D3VGR7TA1XA8JI9UAT6M0PAW78R3U,Excluded,Charity,1,1,1,5,0,1
7/18/18 11:15,7/18/18 11:21,IP Address,50.201.94.142,100,347,TRUE,7/18/18 11:21,R_2VCuxEYT5aQ67Uo,NA,NA,NA,NA,42.33309937,-71.09570313,anonymous,EN,4,5,2,6,3,4,3,4,5,3,2,3,3,2,5,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,31,Yes,31,Yes,33,Yes,NA,NA,NA,NA,NA,NA,48,No,NA,NA,NA,NA,42,Yes,10,5,5,48,1,1.05,B14,0.12,0.02,0.14,TRUE,10,A1FUR4UJ0S46W6,359AP8GAGG1LHGWKON1ZM27GFX7C75,39L1G8WVWR9MFEJSWGERG97XS9F139,Excluded,Team,1,2,1,4,5,0.6666666666666666
7/18/18 11:13,7/18/18 11:21,IP Address,174.219.5.158,100,489,TRUE,7/18/18 11:21,R_1eDxXFjBzdZjBwf,NA,NA,NA,NA,44.97290039,-93.28730011,anonymous,EN,3,4,4,30,4,5,6,3,5,4,5,2,2,5,5,3,6,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,5,6,1,1,B0,0.12,0.02,0,TRUE,1,A1BHHRSKO2MBT3,3MDWE879UHJ6LUS7PK3OPES4S2V9B7,3WEV0KO0ONAKRQKJ2OZNPJGI9MGSDH,Included,Team,0,3,4,4,14,0.06666666666666667
7/18/18 11:15,7/18/18 11:22,IP Address,69.128.200.225,100,413,TRUE,7/18/18 11:22,R_3MAshY296EpKkYO,NA,NA,NA,NA,40.62330627,-76.89430237,anonymous,EN,1,1,3,25,4,1,2,1,1,1,2,1,3,2,1,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,39,No,NA,NA,NA,NA,33,Yes,NA,NA,NA,NA,39,Yes,NA,NA,NA,NA,NA,NA,8,13,5,39,1,1.05,B14,0.12,0.02,0.14,TRUE,8,A1OUD2FVFBTL6G,3TZ0XG8CBU1NJWU0M8JEYC23KWA988,3B3WTRP3DCKFJ1Q4WTFFC5KOK7392F,Included,Team,0,1,1,3,7,0.5333333333333333
7/18/18 11:17,7/18/18 11:22,IP Address,216.152.5.0,100,327,TRUE,7/18/18 11:22,R_2PyTElJ6EhxWSDr,NA,NA,NA,NA,35.78759766,-77.98439789,anonymous,EN,3,3,2,18,3,3,2,2,3,2,3,1,3,2,4,3,6,Yes,9,Yes,14,Yes,21,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,5,21,1,1.12,B12,0.12,0.02,0.12,TRUE,4,A223BBAD3U6QFR,3ZVPAMTJWNK8GBW4ZNVOHAJVE1TGRI,39RP059MEIBOEY9U4VCVIKTCECNMBT,Included,Self,0,3,3,2,11,0.26666666666666666
7/18/18 11:17,7/18/18 11:23,IP Address,73.16.34.224,100,352,TRUE,7/18/18 11:23,R_z6lRsNMS5LEAqWJ,NA,NA,NA,NA,41.6822052,-72.40080261,anonymous,EN,5,5,1,1,4,2,3,1,3,1,3,3,1,3,5,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,50,Yes,73,Yes,75,Yes,60,Yes,64,Yes,50,Yes,36,Yes,57,Yes,72,Yes,45,Yes,15,3,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,14,A26XN1TM6CV01T,36MUZ9VAE6JGVNH8BRAGCIHFMKNEDT,3L2IS5HSFB09SF30GN8Q0PA08N0NU7,Excluded,Charity,1,1,1,5,0,1
7/18/18 11:17,7/18/18 11:23,IP Address,172.223.132.208,100,395,TRUE,7/18/18 11:23,R_1CpWttQuWZGzgjq,NA,NA,NA,NA,35.06799316,-85.61289978,anonymous,EN,5,5,1,3,4,1,4,4,4,1,4,1,4,4,3,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,57,No,49,Yes,54,Yes,45,Yes,NA,NA,NA,NA,39,Yes,10,3,5,57,1,1.05,B14,0.12,0.02,0.14,TRUE,10,A1Z2ZGPJRGG0G3,3M7OI89LVY52DGIF5DW7GO7KKMNC66,3NVC2EB65RHJ5KUV85L0UWI7ZUOY34,Excluded,Charity,1,1,1,5,5,0.6666666666666666
7/18/18 11:17,7/18/18 11:24,IP Address,68.104.166.109,100,400,TRUE,7/18/18 11:24,R_1IvpSO7KlXfrkuq,NA,NA,NA,NA,33.35279846,-111.7890015,anonymous,EN,2,2,4,28,5,1,5,1,1,1,5,1,6,7,2,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,52,Yes,NA,NA,47,Yes,55,No,NA,NA,52,Yes,NA,NA,45,Yes,38,Yes,NA,NA,11,12,5,55,1,1.14,B14,0.12,0.02,0.14,TRUE,11,A5XQ30GQTHHK6,3QMELQS6Y5S6JI7YNAM25J66KNQ6R6,3X66WABAJX0JJT9VEZZUNWB3UYZ3GC,Included,Self,0,2,2,4,4,0.7333333333333333
7/18/18 11:18,7/18/18 11:25,IP Address,71.201.169.192,100,425,TRUE,7/18/18 11:25,R_3kbuxbZKJoCP3b1,NA,NA,NA,NA,40.47340393,-88.99150085,anonymous,EN,1,1,1,40,7,1,7,1,1,1,7,NA,NA,NA,NA,NA,6,Yes,9,Yes,14,Yes,21,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,11,5,21,1,1.04,B12,0.12,0.02,0.12,TRUE,4,AIDWWRWBP7304,3XU9MCX6VOTI1HOX08AZF6PU4IOR2A,326O153BMJGJH7F11TFI02C38V9ED4,Included,Team,0,1,1,1,11,0.26666666666666666
7/18/18 11:21,7/18/18 11:25,IP Address,148.137.124.126,100,250,TRUE,7/18/18 11:25,R_tKBXTEOSQ6nCsqB,NA,NA,NA,NA,41.05299377,-76.4701004,anonymous,EN,4,4,3,10,3,3,NA,3,5,5,3,NA,6,5,4,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,49,No,NA,NA,NA,NA,NA,NA,41,Yes,36,Yes,48,Yes,NA,NA,NA,NA,9,7,5,49,1,1.05,B14,0.12,0.02,0.14,TRUE,9,AW0225ONUAPO5,3CO05SML7VMB57LJLL6LWIWF7K4R0Q,3YGXWBAF71ZRKDCUCR8U7AIUA644CP,Excluded,Charity,1,2,2,3,6,0.6
7/18/18 11:18,7/18/18 11:26,IP Address,204.155.22.30,100,457,TRUE,7/18/18 11:26,R_RgzOwPmQzsQZDtD,NA,NA,NA,NA,45.07240295,-93.18740082,anonymous,EN,5,5,1,0.01,1,2,1,2,2,2,1,4,1,1,7,2,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,45,Yes,48,Yes,47,Yes,70,Yes,59,Yes,75,Yes,36,Yes,55,Yes,67,Yes,45,Yes,15,3,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,AH4QNMYBTB3PG,302OLP89DZO30IUIVQDJWT96G5DCAW,3Z7EFSHGNAWIIF04W2AZ4LFS317XCV,Excluded,Self,1,1,1,5,0,1
7/18/18 11:20,7/18/18 11:27,IP Address,74.142.149.230,100,413,TRUE,7/18/18 11:27,R_Teci3yTYOmAhcA1,NA,NA,NA,NA,38.18800354,-85.83650208,anonymous,EN,1,1,4,27,4,1,4,1,2,2,2,2,1,4,1,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,56,Yes,63,Yes,47,Yes,75,Yes,51,Yes,56,Yes,62,Yes,37,Yes,45,Yes,72,Yes,15,14,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A25X755IRWK2U5,3F6045TU7D5NX1DAR0PSY8XE42S99X,3SB4CE2TJWDUP036COE8YQP43YKAX4,Included,Team,0,1,1,4,0,1
7/18/18 11:22,7/18/18 11:28,IP Address,72.22.15.10,100,359,TRUE,7/18/18 11:28,R_cIatvfkKKfnjcnD,NA,NA,NA,NA,40.46809387,-79.91139984,anonymous,EN,2,2,3,10,6,1,6,1,1,1,6,1,6,6,1,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,32,Yes,35,Yes,NA,NA,40,Yes,55,Yes,NA,NA,63,No,49,Yes,11,11,5,63,1,1.05,B14,0.12,0.02,0.14,TRUE,11,ABA53R0YZPI98,3IWA71V4TIXQGETAW9SUU1SUL4B6X2,3RXCAC0YIS75KQF1QGUQEDJEAKS8GA,Excluded,Charity,1,4,4,3,4,0.7333333333333333
7/18/18 11:12,7/18/18 11:29,IP Address,206.224.96.140,100,990,TRUE,7/18/18 11:29,R_3EtbD3DQRfq40Wl,NA,NA,NA,NA,32.3513031,-95.30110168,anonymous,EN,2,2,4,10,1,1,4,1,1,4,4,3,4,4,3,4,6,Yes,9,Yes,14,Yes,21,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,12,5,21,1,1.04,B12,0.12,0.02,0.12,TRUE,4,ATM5IZMOWHIZ9,3ZRKL6Z1E8KKHQWHECVT7KOR03CGS6,3QY5DC2MXS2X4NQJIZPDSK1R6W9FUN,Included,Team,0,2,2,4,11,0.26666666666666666
7/18/18 11:12,7/18/18 11:29,IP Address,197.211.61.9,100,1013,TRUE,7/18/18 11:29,R_1CE07CRcSltFzho,NA,NA,NA,NA,6.453094482,3.395797729,anonymous,EN,3,3,1,10,6,1,7,1,1,1,7,1,7,7,1,7,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,35,Yes,31,Yes,37,Yes,NA,NA,35,Yes,NA,NA,43,No,NA,NA,NA,NA,NA,NA,10,7,5,43,1,1.05,B14,0.12,0.02,0.14,TRUE,10,A10N92IPVZJTY,3OEWW2KGQJS27EUX55DCHUBTQMTOD7,3HVVDCPGTFAO41SPNKRRC9M5TTZTYE,Excluded,Team,1,3,3,5,5,0.6666666666666666
7/18/18 11:23,7/18/18 11:30,IP Address,66.244.81.75,100,415,TRUE,7/18/18 11:30,R_REupgQTBvSvBaAV,NA,NA,NA,NA,39.08360291,-86.43209839,anonymous,EN,5,5,1,0,1,1,1,1,3,1,1,2,1,3,1,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,30,Yes,NA,NA,32,Yes,46,No,NA,NA,37,Yes,43,Yes,NA,NA,NA,NA,NA,NA,10,3,5,46,1,1.05,B14,0.12,0.02,0.14,TRUE,10,ADX7VPS0CPRHY,3XU9MCX6VOTI1HOX08AZF6PU4IOR2A,3FFJ6VRIL261YSGTL0HE6AQC6Z90I8,Excluded,Team,1,1,1,5,5,0.6666666666666666
7/18/18 11:22,7/18/18 11:30,IP Address,159.45.22.18,100,485,TRUE,7/18/18 11:30,R_38JdLEFootmV1e1,NA,NA,NA,NA,41.62669373,-93.71219635,anonymous,EN,1,1,5,30,5,2,5,1,1,1,3,1,4,5,1,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,62,Yes,40,Yes,NA,NA,43,Yes,47,Yes,67,Yes,73,No,62,Yes,55,Yes,39,Yes,14,15,5,73,1,1.05,B14,0.12,0.02,0.14,TRUE,14,A3BC8B2E0CHY2Q,3H1C3QRA0106QVBUBVF5SCZX1KBECT,3ZQIG0FLQFYZSO1EDE9ISUPAF6IVW0,Included,Charity,0,1,1,5,1,0.9333333333333333
7/18/18 11:16,7/18/18 11:30,IP Address,98.109.142.125,100,842,TRUE,7/18/18 11:30,R_3iJeYttLBWXFJvB,NA,NA,NA,NA,40.23210144,-74.29859924,anonymous,EN,1,1,3,25,4,2,5,1,1,1,4,1,4,5,3,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,48,No,NA,NA,NA,NA,NA,NA,43,Yes,48,Yes,NA,NA,NA,NA,NA,NA,39,Yes,9,13,5,48,1,1.05,B14,0.12,0.02,0.14,TRUE,9,A247EMWK0LVQGK,3MDKGGG61Q4JZXKQRZRX5Y7O88N6TJ,3KAKFY4PGVKXFKFQ4NZX88OJ9BOI3G,Included,Charity,0,1,1,3,6,0.6
7/18/18 11:28,7/18/18 11:31,IP Address,177.79.80.196,100,169,TRUE,7/18/18 11:31,R_3iWkaroNnPF5Xx1,NA,NA,NA,NA,-22.83050537,-43.2191925,anonymous,EN,1,1,3,25,4,1,1,1,1,1,1,1,1,1,1,1,6,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,5,6,1,1,B0,0.12,0.02,0,TRUE,1,A2DVZVTZOCUUB,3F6045TU7D5NX1DAR0PSY8XE42S99X,3OF2M9AATH6P68C7PXFIPP8BGAEKZS,Included,Team,0,1,1,3,14,0.06666666666666667
7/18/18 11:28,7/18/18 11:31,IP Address,98.176.238.152,100,165,TRUE,7/18/18 11:31,R_2w4DTM9s6huRLvi,NA,NA,NA,NA,32.63609314,-117.0531998,anonymous,EN,1,1,5,33,7,1,7,1,1,1,7,1,7,7,1,7,6,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15,5,6,1,1,B0,0.12,0.02,0,TRUE,1,A39Q4SNT7SRK94,3T2HW4QDUVOPVZKD3KZJ0YYMANVC9H,3LRKMWOKB6ZUPS8H0R9EPTMHZARZ2K,Excluded,Charity,1,5,5,1,14,0.06666666666666667
7/18/18 11:24,7/18/18 11:31,IP Address,205.215.216.15,100,429,TRUE,7/18/18 11:31,R_1LnfPWhh3M1UWSP,NA,NA,NA,NA,44.94639587,-93.05149841,anonymous,EN,4,4,2,25,6,1,4,1,1,1,6,1,6,6,4,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,35,Yes,33,Yes,NA,NA,NA,NA,NA,NA,NA,NA,43,No,NA,NA,8,6,5,43,1,1.05,B14,0.12,0.02,0.14,TRUE,8,A3660U735N5378,3ZTE0JGGCE9S2MOJ59I1XOTB5MHOC7,3NQL1CS15SQ3HTWESFR6DRAQQEJYV3,Included,Charity,0,4,4,2,7,0.5333333333333333
7/18/18 11:25,7/18/18 11:32,IP Address,68.96.187.137,100,381,TRUE,7/18/18 11:32,R_2zFIrDO6naHgbnn,NA,NA,NA,NA,36.24729919,-115.2322006,anonymous,EN,3,3,1,20,6,1,5,1,1,1,4,1,3,4,2,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,75,Yes,44,Yes,58,Yes,56,Yes,70,Yes,75,Yes,43,Yes,37,Yes,66,Yes,53,Yes,15,7,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,A1UGD2VEVSML1U,3S8A4GJRD3KYCPOFWURC6GV95T36VZ,3WMINLGALCL6M2SBLSILKD4U2G1CA9,Included,Self,0,3,3,1,0,1
7/18/18 11:25,7/18/18 11:32,IP Address,74.80.23.0,100,445,TRUE,7/18/18 11:32,R_cYHOdWNMEVtgwI9,NA,NA,NA,NA,30.1605072,-92.03320313,anonymous,EN,5,5,1,5,1,1,1,1,3,1,1,3,1,1,5,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,42,Yes,NA,NA,48,No,NA,NA,38,Yes,NA,NA,8,3,5,48,1,1.14,B14,0.12,0.02,0.14,TRUE,8,A59VLVM9JQGQM,3MDWE879UHJ6LUS7PK3OPES4S2V9B7,3M68NM076IP9525RDCR4T31U6YDR63,Excluded,Self,1,1,1,5,7,0.5333333333333333
7/18/18 11:21,7/18/18 11:32,IP Address,23.242.45.105,100,662,TRUE,7/18/18 11:32,R_1dhqfJA1WNWGbiV,NA,NA,NA,NA,33.8302002,-117.8504944,anonymous,EN,3,3,3,5,5,2,5,1,1,1,5,1,5,5,1,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,35,Yes,NA,NA,35,Yes,33,Yes,NA,NA,NA,NA,41,Yes,NA,NA,49,No,NA,NA,10,9,5,49,1,1.14,B14,0.12,0.02,0.14,TRUE,10,A1R79SPZ9S5VW9,3IVEC1GSLPGUE8NO9Z1C8WTY2VGJ1T,33L7PJKHCHG9PV17AGTXDWY30ES8TB,Excluded,Self,1,3,3,3,5,0.6666666666666666
7/18/18 11:24,7/18/18 11:33,IP Address,71.232.53.73,100,526,TRUE,7/18/18 11:33,R_VOSZrbifJk6PPTX,NA,NA,NA,NA,42.37309265,-71.0161972,anonymous,EN,5,5,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,53,Yes,NA,NA,NA,NA,57,No,52,Yes,NA,NA,NA,NA,38,Yes,47,Yes,10,3,5,57,1,1.05,B14,0.12,0.02,0.14,TRUE,10,A3T1WXOUCOUX7H,3C8QQOM6JPIB947MKRYVGANCNMWLIP,3H7XDTSHKD9GARBJOJAWSTM0SRVWGD,Excluded,Team,1,1,1,5,5,0.6666666666666666
7/18/18 11:30,7/18/18 11:36,IP Address,98.250.238.150,100,372,TRUE,7/18/18 11:36,R_1mx5iTHuwZDYyCr,NA,NA,NA,NA,42.21270752,-84.39569855,anonymous,EN,4,4,3,20,4,1,4,1,1,1,4,1,4,4,1,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,38,Yes,47,Yes,38,Yes,50,Yes,54,Yes,59,Yes,36,Yes,75,Yes,46,Yes,68,Yes,15,7,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,A12723JDRPT207,3HO4MYYR125YZAZFR4H7AUTQRMU6UA,3NLZY2D53Q7RCMTYN186DW9M07YLQ2,Included,Self,0,4,4,3,0,1
7/18/18 11:30,7/18/18 11:36,IP Address,104.3.4.86,100,398,TRUE,7/18/18 11:36,R_3KrWtIiR79HO1Wh,NA,NA,NA,NA,33.08560181,-96.6115036,anonymous,EN,5,5,1,2,4,2,2,4,4,1,2,3,1,2,5,4,6,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,6,1,1,B0,0.12,0.02,0,TRUE,1,A2F7I73MT6L4CI,3IWA71V4TIXQGETAW9SUU1SUL4B6X2,3IXEICO7931MLHIJH1WZTI2CUJD6TY,Excluded,Team,1,1,1,5,14,0.06666666666666667
7/18/18 11:30,7/18/18 11:37,IP Address,72.22.15.10,100,416,TRUE,7/18/18 11:37,R_3NJQAMNBVr56yP2,NA,NA,NA,NA,40.46809387,-79.91139984,anonymous,EN,1,1,5,30,7,1,7,1,1,1,7,1,7,7,1,7,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,50,Yes,40,Yes,52,Yes,55,Yes,44,Yes,68,Yes,50,Yes,75,Yes,63,Yes,39,Yes,15,15,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A24YK0MTFM2TRL,388CL5C1RJ4BD9W2E9GAGYMXN9HLHW,3QL2OFSM970D6LM0UWNQ6JOU1NZCNS,Included,Team,0,1,1,5,0,1
7/18/18 11:29,7/18/18 11:37,IP Address,172.245.183.181,100,511,TRUE,7/18/18 11:37,R_2pYyIxa6qPXjpgq,NA,NA,NA,NA,42.88639832,-78.87809753,anonymous,EN,4,5,4,20,6,5,6,5,6,7,6,5,7,5,NA,NA,3,Yes,6,Yes,11,Yes,18,Yes,27,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,No,NA,NA,NA,NA,6,7,5,34,1,1.05,B14,0.12,0.02,0.14,TRUE,5,A22C483XVJUP9Z,3T2HW4QDUVOPVZKD3KZJ0YYMANVC9H,3GFK2QRXXAZIUUMZ7NR5OWVB2I8W5M,Excluded,Charity,1,2,1,2,9,0.4
7/18/18 11:23,7/18/18 11:39,IP Address,216.125.160.51,100,942,TRUE,7/18/18 11:39,R_Zly0ukZHSmPugnf,NA,NA,NA,NA,42.01820374,-88.21730042,anonymous,EN,5,5,1,3,1,2,1,4,4,3,1,4,1,1,4,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,34,Yes,75,Yes,45,Yes,37,Yes,34,Yes,58,Yes,43,Yes,65,Yes,53,Yes,74,Yes,15,3,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,AEWGY34WUIA32,3T2HW4QDUVOPVZKD3KZJ0YYMANVC9H,3U8YCDAGXQYEFQ4CY8MNFCHYX9M0Q7,Excluded,Self,1,1,1,5,0,1
7/18/18 11:35,7/18/18 11:41,IP Address,173.63.33.33,100,366,TRUE,7/18/18 11:41,R_1IjbGRDtlrVQFKz,NA,NA,NA,NA,40.90570068,-74.07969666,anonymous,EN,2,3,3,17,4,2,3,2,3,1,2,2,3,2,3,3,6,Yes,9,Yes,14,Yes,21,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,5,21,1,1.04,B12,0.12,0.02,0.12,TRUE,4,A3246QU7ZDBXE5,3ZVPAMTJWNK8GBW4ZNVOHAJVE1TGRI,3WLEIWSYHPZ8Y78NU537PMIC3KHH2J,Included,Team,0,2,3,3,11,0.26666666666666666
7/18/18 11:37,7/18/18 11:42,IP Address,68.115.235.85,100,333,TRUE,7/18/18 11:42,R_1mlKRsOOnRGKe7h,NA,NA,NA,NA,34.49159241,-82.61579895,anonymous,EN,4,4,4,2,4,1,4,1,3,1,4,2,4,4,3,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,44,Yes,31,Yes,46,Yes,34,Yes,38,Yes,51,Yes,44,Yes,58,Yes,75,Yes,67,Yes,15,8,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,A2E6YPCJHJOLRD,3J9UN9O9J39U7J26DGXCURAOX3AJ0Q,3QY5DC2MXS2X4NQJIZPDSK1R6WNUFG,Excluded,Self,1,2,2,2,0,1
7/18/18 11:35,7/18/18 11:43,IP Address,75.129.51.24,100,488,TRUE,7/18/18 11:43,R_1pRHI8vTOvm8gcd,NA,NA,NA,NA,43.98649597,-90.79350281,anonymous,EN,5,5,1,5,2,3,1,1,1,1,1,1,1,2,1,1,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,51,Yes,69,Yes,39,Yes,42,Yes,51,Yes,47,Yes,75,Yes,37,Yes,68,Yes,60,Yes,15,3,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A2TZRIS9XFZ18U,3J9UN9O9J39U7J26DGXCURAOX3AJ0Q,3L70J4KAZH4GRUYPLODW4JMCNGGDAD,Excluded,Team,1,1,1,5,0,1
7/18/18 11:39,7/18/18 11:43,IP Address,23.112.114.15,100,262,TRUE,7/18/18 11:43,R_W093x429RaIt4Fb,NA,NA,NA,NA,28.53109741,-80.85230255,anonymous,EN,1,1,4,20,7,1,7,1,1,1,1,1,7,7,1,7,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,No,NA,NA,NA,NA,NA,NA,6,14,5,36,1,1.14,B14,0.12,0.02,0.14,TRUE,6,A1QEQOI98976S0,3XU9MCX6VOTI1HOX08AZF6PU4IOR2A,3FTF2T8WLS01VHOBAD4M0C0DOE5W9R,Included,Self,0,1,1,4,9,0.4
7/18/18 11:34,7/18/18 11:43,IP Address,184.224.98.104,100,541,TRUE,7/18/18 11:43,R_234fdKqib61ilSO,NA,NA,NA,NA,37.75100708,-97.8219986,anonymous,EN,3,4,2,25,3,1,2,2,3,1,3,1,4,2,2,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,55,Yes,33,Yes,32,Yes,67,Yes,44,Yes,55,Yes,50,Yes,40,Yes,75,Yes,64,Yes,15,7,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,AGR032RZW1C76,36MUZ9VAE6JGVNH8BRAGCIHFMKNEDT,36U2A8VAG2HP1I22TBDZBIZ9AGGKY7,Included,Charity,0,3,4,2,0,1
7/18/18 11:36,7/18/18 11:43,IP Address,24.255.26.148,100,421,TRUE,7/18/18 11:43,R_XiguofIcOEVmjId,NA,NA,NA,NA,32.24479675,-110.9232025,anonymous,EN,4,4,1,20,4,2,3,1,4,1,2,2,3,3,5,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,32,Yes,51,Yes,32,Yes,75,Yes,41,Yes,37,Yes,57,Yes,64,Yes,72,Yes,50,Yes,15,5,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,A22LQL0UHAOMC9,3INZSNUD807Z0RQR3GUUK4G4VN79DE,3N4BPTXIO9A8K9IXJAGA8XTWES5UKJ,Included,Self,0,4,4,1,0,1
